energy, EnrBEGe, EnrCoax, EnrCoax_2, EnrInvCoax, EnrBEGe_2, EnrAll
738, 0.944587, 0.867478, 0.269882, 0.260243, 0.549403, 2.89159
739, 0.906033, 0.819285, 0.385546, 0.279521, 0.665067, 3.05545
740, 1.12772, 0.896394, 0.346991, 0.192773, 0.559042, 3.12292
741, 1.0217, 0.78073, 0.366269, 0.221689, 0.607235, 2.99762
742, 0.944587, 0.867478, 0.414462, 0.298798, 0.684344, 3.20967
743, 0.992781, 0.877117, 0.35663, 0.221689, 0.655428, 3.10364
744, 0.85784, 0.819285, 0.433739, 0.327714, 0.751814, 3.19039
745, 0.896394, 0.78073, 0.337353, 0.337353, 0.655428, 3.00726
746, 0.906033, 0.963865, 0.375907, 0.260243, 0.693983, 3.20003
747, 0.809646, 0.886756, 0.308437, 0.192773, 0.645789, 2.8434
748, 0.934949, 0.973503, 0.346991, 0.240966, 0.472294, 2.9687
749, 1.0217, 0.906033, 0.346991, 0.346991, 0.790369, 3.41208
750, 1.06989, 0.809646, 0.366269, 0.221689, 0.655428, 3.12292
751, 0.771092, 0.771092, 0.385546, 0.279521, 0.597596, 2.80485
752, 0.896394, 0.867478, 0.4241, 0.260243, 0.693983, 3.1422
753, 0.983142, 1.0217, 0.414462, 0.260243, 0.674705, 3.35425
754, 1.00242, 0.944587, 0.308437, 0.240966, 0.616873, 3.11328
755, 0.85784, 0.954226, 0.298798, 0.346991, 0.665067, 3.12292
756, 1.12772, 0.848201, 0.337353, 0.260243, 0.655428, 3.22895
757, 0.848201, 0.751814, 0.346991, 0.173496, 0.703621, 2.82412
758, 0.790369, 0.867478, 0.308437, 0.289159, 0.636151, 2.89159
759, 0.790369, 0.71326, 0.346991, 0.221689, 0.587957, 2.66027
760, 0.867478, 0.819285, 0.289159, 0.202412, 0.655428, 2.83376
761, 0.790369, 0.877117, 0.337353, 0.260243, 0.684344, 2.94943
762, 1.15664, 0.809646, 0.414462, 0.298798, 0.578319, 3.25786
763, 0.867478, 0.877117, 0.375907, 0.202412, 0.462655, 2.78557
764, 0.838562, 0.71326, 0.337353, 0.289159, 0.539764, 2.7181
